-1.0550028,5.3726181,1.8164917
-0.8567713,5.3893784,1.8638882
-0.6588089,5.3691589,1.9037150
-0.4681250,5.3139111,1.9555834
-0.2896108,5.2275312,2.0076441
-0.1259253,5.1146793,2.0684227
0.0217863,4.9805325,2.1419697
0.1525917,4.8315163,2.2430375
0.2685370,4.6700881,2.3361259
0.3704457,4.4986450,2.4222733
0.4584277,4.3205067,2.4977693
0.5339468,4.1366866,2.5800837
0.5982972,3.9478834,2.6678418
0.6520931,3.7566997,2.7679440
0.6967944,3.5629592,2.8091868
0.7334595,3.3666681,2.9802180
